R_mean,G_mean,B_mean,R_std,G_std,B_std,R_min,G_min,B_min,R_max,G_max,B_max,R_median,G_median,B_median,R_diff,G_diff,B_diff,HR,person,session,source,video_path
136.10677083333334,106.53830416666668,74.35045416666667,0.6542473198688372,0.46786060394333545,0.3674369594456523,135.31583333333333,105.9528125,73.6053125,137.78895833333334,107.77604166666667,75.24020833333333,135.79875,106.4278125,74.29145833333334,2.4731250000000102,1.8232291666666782,1.6348958333333314,116,p18,v7,source1,data-videos\VIPL\VIPL\p16-20\p18\v7\source1\video.avi
135.3115625,105.8263625,74.20186249999999,0.21067867557082712,0.2218624505840659,0.25468133227024037,134.9409375,105.35822916666666,73.68447916666666,135.7096875,106.29010416666667,74.65541666666667,135.30916666666667,105.8584375,74.19270833333333,0.7687500000000114,0.9318750000000051,0.9709375000000051,117,p18,v7,source1,data-videos\VIPL\VIPL\p16-20\p18\v7\source1\video.avi
136.9706875,106.78807083333334,75.04737083333333,0.7975843150309156,0.5558582118370352,0.5290752687472742,135.58916666666667,105.7234375,74.17291666666667,138.05291666666668,107.48604166666667,76.095,137.14,106.92729166666666,75.10114583333333,2.4637500000000045,1.7626041666666623,1.9220833333333331,117,p18,v7,source1,data-videos\VIPL\VIPL\p16-20\p18\v7\source1\video.avi
137.0687125,106.53634583333334,74.34932916666666,0.36207765492287214,0.20245949937923102,0.31843728952670175,136.42302083333334,106.14385416666667,73.7140625,137.77083333333334,106.8865625,74.96645833333334,137.145625,106.60958333333333,74.3034375,1.3478125000000034,0.7427083333333258,1.2523958333333383,116,p18,v7,source1,data-videos\VIPL\VIPL\p16-20\p18\v7\source1\video.avi
139.52424583333334,108.10324583333333,76.3561125,0.951575609643321,0.7650196760586907,0.7642461221187908,137.32458333333332,106.61104166666667,74.73666666666666,140.52104166666666,108.95354166666667,77.4221875,139.86385416666667,108.52864583333333,76.67864583333333,3.1964583333333394,2.342500000000001,2.6855208333333422,114,p18,v7,source1,data-videos\VIPL\VIPL\p16-20\p18\v7\source1\video.avi
140.057625,108.37269166666665,77.12827499999999,0.3062474503862128,0.33691798669252493,0.44519723223564345,139.4840625,107.84697916666667,76.255,140.60322916666667,109.04739583333334,77.96114583333333,140.05104166666666,108.34385416666667,77.0315625,1.119166666666672,1.2004166666666691,1.7061458333333377,114,p18,v7,source1,data-videos\VIPL\VIPL\p16-20\p18\v7\source1\video.avi
138.71795,107.25251666666665,76.08211666666666,0.2963561866070583,0.28688690770493536,0.2556774153678158,138.33552083333333,106.9359375,75.29208333333334,139.44010416666666,108.00802083333333,76.55229166666666,138.70260416666667,107.15145833333334,76.11541666666666,1.1045833333333235,1.0720833333333388,1.260208333333324,113,p18,v7,source1,data-videos\VIPL\VIPL\p16-20\p18\v7\source1\video.avi
137.994775,106.88617500000001,75.428875,0.6323820080161201,0.4539149345554745,0.7673473998900734,137.05322916666665,106.28114583333333,74.4521875,139.07895833333333,107.83072916666667,76.85520833333334,137.8621875,106.78333333333333,75.19625,2.025729166666679,1.549583333333345,2.4030208333333434,112,p18,v7,source1,data-videos\VIPL\VIPL\p16-20\p18\v7\source1\video.avi
137.65419166666663,107.004525,74.961325,0.8684282294195523,0.5647467998901011,0.5235972940337308,135.91572916666667,105.85614583333333,73.8978125,138.54625,107.58291666666666,75.90333333333334,138.04645833333333,107.24614583333333,75.09760416666667,2.630520833333321,1.7267708333333331,2.0055208333333354,113,p18,v7,source1,data-videos\VIPL\VIPL\p16-20\p18\v7\source1\video.avi
136.01575833333334,106.03047500000001,73.91575833333333,0.21205231542986494,0.21881315572436508,0.21429973273755765,135.70989583333332,105.575625,73.35291666666667,136.55625,106.39604166666666,74.39020833333333,135.99572916666668,106.03020833333333,73.88739583333333,0.8463541666666856,0.8204166666666595,1.0372916666666612,111,p18,v7,source1,data-videos\VIPL\VIPL\p16-20\p18\v7\source1\video.avi
135.68904166666667,105.78559166666668,73.935325,0.5232984861009612,0.48017902000191404,0.6031820484821402,135.113125,105.124375,72.96197916666667,136.56697916666667,106.59458333333333,74.99322916666667,135.44635416666668,105.61239583333334,73.9140625,1.453854166666673,1.470208333333332,2.03125,112,p18,v7,source1,data-videos\VIPL\VIPL\p16-20\p18\v7\source1\video.avi
137.33709583333334,106.81409583333333,74.65432916666667,1.4735817823843376,1.0796828675009171,0.9440576228220033,135.0984375,105.18864583333334,73.2103125,139.20270833333333,108.245,76.23645833333333,137.83666666666667,107.17041666666667,74.84552083333334,4.104270833333345,3.056354166666665,3.026145833333331,112,p18,v7,source1,data-videos\VIPL\VIPL\p16-20\p18\v7\source1\video.avi
138.382225,107.56105833333334,75.308425,0.24226980927493172,0.16966454259475894,0.414447308422113,138.08520833333333,107.27229166666666,74.22354166666666,138.97927083333335,107.90114583333333,76.39114583333334,138.29770833333333,107.51666666666667,75.26302083333333,0.8940625000000182,0.6288541666666703,2.1676041666666777,113,p18,v7,source1,data-videos\VIPL\VIPL\p16-20\p18\v7\source1\video.avi
137.99475833333335,107.254675,74.94737500000001,0.3558949482173994,0.2440065322440731,0.3262575509981838,137.25322916666667,106.9115625,74.15885416666667,138.606875,107.685,75.70854166666666,137.95572916666666,107.196875,74.97229166666666,1.3536458333333314,0.7734375,1.5496874999999903,113,p18,v7,source1,data-videos\VIPL\VIPL\p16-20\p18\v7\source1\video.avi
138.20081666666667,107.59414999999998,75.13571666666667,0.7798744405039746,0.7148457248333383,0.569045159461834,137.06260416666666,106.5809375,74.11895833333334,139.43104166666666,108.658125,76.12020833333334,138.38625,107.86791666666667,75.2025,2.368437499999999,2.0771874999999937,2.001249999999999,115,p18,v7,source1,data-videos\VIPL\VIPL\p16-20\p18\v7\source1\video.avi
138.28515833333333,107.90115833333333,75.11377499999999,0.9760868626675722,0.7171906419805301,0.6277001322066311,136.87239583333334,106.78166666666667,73.92010416666666,139.56125,108.918125,76.10041666666666,138.5453125,108.15802083333334,75.29177083333333,2.6888541666666583,2.136458333333337,2.1803124999999994,116,p18,v7,source1,data-videos\VIPL\VIPL\p16-20\p18\v7\source1\video.avi
175.85959166666663,138.12515833333336,92.942075,0.9786315084191959,0.7084931021531592,0.8562133593741896,174.48552083333334,137.2009375,91.6721875,177.19239583333334,139.2265625,94.62760416666667,175.991875,138.061875,92.868125,2.7068749999999966,2.025624999999991,2.9554166666666646,95,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
174.8359291666667,137.6364125,92.64679583333334,0.29642861311555646,0.31683514032669086,0.2890210102056214,174.42979166666666,137.1065625,91.90510416666666,175.41635416666668,138.151875,93.10895833333333,174.8053125,137.583125,92.6709375,0.9865625000000193,1.0453124999999943,1.203854166666673,95,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
174.9780541666667,138.12922083333333,92.61958749999998,0.37522372460566183,0.2937373964790285,0.32558786773781273,174.14,137.515,91.75802083333333,175.48927083333334,138.6959375,93.21197916666667,175.01083333333332,138.1134375,92.56166666666667,1.3492708333333496,1.1809375000000273,1.4539583333333326,95,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
174.8534791666667,137.6519125,92.38204583333332,0.4226269235307389,0.2477413488650999,0.26032489362920186,174.126875,137.25291666666666,91.89072916666667,175.49020833333333,138.1090625,93.0684375,174.9346875,137.61166666666668,92.34677083333334,1.3633333333333155,0.8561458333333292,1.177708333333328,94,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
176.35909583333333,138.6462625,93.21259583333332,0.4057774535023272,0.34782288571396264,0.46016555833350653,175.5528125,137.84072916666668,92.13364583333333,177.0325,139.24052083333333,93.87666666666667,176.45625,138.66552083333335,93.34052083333333,1.4796875000000114,1.3997916666666583,1.7430208333333326,94,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
175.67295833333333,137.87905833333332,92.48819166666668,0.23981376961555376,0.33776688840497177,0.2951936171349612,175.09625,137.39697916666665,91.68291666666667,176.078125,138.55770833333332,93.02885416666666,175.70302083333334,137.74354166666666,92.56770833333333,0.9818750000000023,1.1607291666666697,1.345937499999991,93,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
174.66521250000002,137.33469583333334,91.69474583333333,0.42213349331764094,0.38627645082030615,0.3096181621278781,174.16114583333334,136.80895833333332,91.1871875,175.4903125,138.093125,92.39677083333333,174.46802083333333,137.260625,91.63770833333334,1.3291666666666515,1.284166666666664,1.2095833333333417,93,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
174.79188749999997,137.70747083333333,91.72445416666666,0.6893508856213545,0.6566664819426548,0.39186632575017666,174.0225,136.88197916666667,91.05583333333334,176.36,139.28791666666666,92.585,174.48604166666667,137.58875,91.72135416666667,2.3375000000000057,2.405937499999993,1.5291666666666544,93,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
174.41753333333335,137.55616666666666,91.64689999999999,1.0144464335770635,0.9472512252198788,0.5056705937416162,173.12447916666667,136.39489583333332,90.83072916666667,176.4559375,139.52375,92.76677083333334,173.911875,137.186875,91.48166666666667,3.3314583333333303,3.1288541666666845,1.936041666666668,93,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
172.1851125,135.48092916666667,90.20294583333335,1.2751516133712657,0.9964947341250155,0.9640363583795875,169.75145833333335,133.40729166666668,88.24479166666667,174.00645833333334,136.775,91.40020833333334,172.44041666666666,135.74208333333334,90.34864583333334,4.2549999999999955,3.3677083333333258,3.1554166666666674,93,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
170.65741666666668,134.38153333333332,89.02313333333333,0.6099008607108476,0.5775714155277434,0.396558610676138,169.23635416666667,133.29385416666668,88.24479166666667,171.42020833333333,135.1834375,89.88375,170.9003125,134.52822916666668,89.10895833333333,2.183854166666663,1.88958333333332,1.6389583333333348,93,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
171.55189583333336,135.53892916666666,89.9811125,0.7548954616277077,0.5607602304387025,0.5854846021672979,170.4778125,134.820625,89.10770833333333,172.8553125,136.4353125,90.968125,171.5165625,135.3190625,89.80864583333333,2.3774999999999977,1.6146875000000023,1.8604166666666657,94,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
168.26026666666664,132.8735,87.82336666666666,2.7386576859980845,2.1695793529106955,1.7111904202252992,163.14395833333333,129.046875,85.036875,171.31333333333333,135.270625,89.87552083333334,169.3653125,133.94239583333334,88.5740625,8.169375000000002,6.2237499999999955,4.838645833333345,95,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
163.6499041666667,129.38977083333333,85.14427083333332,1.065980810962503,0.8875513252960209,0.6519255353534115,162.4396875,128.35958333333335,84.17864583333333,165.44114583333334,130.96385416666666,86.41552083333333,163.11583333333334,129.09927083333332,85.00760416666667,3.001458333333346,2.6042708333333167,2.2368749999999977,95,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
165.15410416666666,130.35810416666666,85.9671875,0.3723593426177497,0.24102455823756075,0.3292900414886713,164.486875,129.95520833333333,85.2046875,165.78197916666667,130.77177083333333,86.52614583333333,165.16135416666665,130.32822916666666,85.95072916666666,1.2951041666666754,0.8165625000000034,1.3214583333333252,95,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
165.66267083333332,130.9662875,86.24750416666667,0.6019966069890997,0.547429502913136,0.3558460276326617,164.985,130.3996875,85.77927083333333,167.05072916666666,132.16322916666667,87.25322916666667,165.445,130.66489583333333,86.1159375,2.0657291666666424,1.7635416666666686,1.4739583333333428,94,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
162.33482916666665,128.80422916666666,84.4674625,4.990267522495804,3.74971245321169,2.7015190213036226,153.8509375,122.52885416666666,79.83958333333334,167.4296875,132.58635416666667,87.49114583333333,164.44447916666667,130.1553125,85.68614583333333,13.578750000000014,10.057500000000005,7.651562499999997,94,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
158.02520833333335,125.52417499999997,82.181625,1.8056100558013943,1.3727489648208322,0.9247773455750793,154.113125,122.48979166666666,80.42979166666667,159.65583333333333,126.97479166666666,83.35833333333333,159.1015625,126.16708333333334,82.590625,5.542708333333337,4.484999999999999,2.9285416666666606,94,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
160.5151125,127.02449583333333,83.70071250000001,0.20557344828281915,0.3284194574016578,0.23718511962646885,159.93927083333332,126.34041666666667,83.165,160.79625,127.53041666666667,84.13479166666667,160.53947916666667,127.07041666666667,83.72125,0.8569791666666617,1.1899999999999977,0.9697916666666657,95,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
162.20798333333332,127.90076666666666,84.90278333333333,1.0887651512531678,0.8451868870420176,0.5698821420551214,160.33666666666667,126.46208333333334,83.8834375,163.73677083333334,129.2596875,85.6296875,162.8071875,128.35791666666665,84.98458333333333,3.400104166666665,2.797604166666673,1.7462500000000034,96,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
166.12210416666665,131.05087083333333,86.74510416666666,0.7171473412261778,0.5564612199475855,0.3797282151238058,164.3221875,129.62510416666666,86.1665625,167.1446875,131.76552083333334,87.49635416666666,166.26270833333334,131.29270833333334,86.68239583333333,2.822499999999991,2.140416666666681,1.3297916666666652,96,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
164.91955833333333,130.39690833333333,86.03074166666667,0.3257197962355403,0.325137558655733,0.3874641956128905,164.4159375,129.985,85.4225,165.51875,131.055625,86.87125,164.92395833333333,130.3034375,85.95479166666667,1.1028124999999989,1.0706249999999784,1.448750000000004,96,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
163.68242916666668,129.65429583333335,85.21957916666666,0.5474538006256311,0.4676068944191599,0.3768126589308741,162.76895833333333,129.0121875,84.64510416666667,164.7475,130.4771875,86.06791666666666,163.57208333333332,129.6,85.0475,1.978541666666672,1.4650000000000034,1.422812499999992,96,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
165.68951666666663,131.43641666666667,86.42436666666667,0.3728751220806613,0.3334178382467123,0.2627827080815368,164.77104166666666,130.45979166666666,85.83104166666666,166.12322916666668,131.92125,86.91447916666667,165.84364583333334,131.469375,86.51270833333334,1.3521875000000136,1.4614583333333258,1.0834375000000023,96,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
164.36651666666666,130.46724999999998,85.87233333333333,0.429907492754416,0.41552806409268506,0.29853739965548004,163.66791666666666,129.75125,84.99177083333333,165.36322916666666,131.43125,86.28333333333333,164.21041666666667,130.41052083333332,85.92333333333333,1.6953125,1.6800000000000068,1.2915624999999977,96,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
164.4449125,130.2419625,85.9296125,0.7061528716888742,0.5668540864082885,0.3545091769302692,163.1890625,129.25666666666666,85.29375,165.280625,130.899375,86.45947916666667,164.65885416666666,130.59364583333334,86.08447916666667,2.0915624999999807,1.6427083333333314,1.1657291666666652,96,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
164.7441625,130.40996249999998,86.06044583333335,0.5222682512700936,0.4080891615624219,0.4209611898596526,163.68947916666667,129.44104166666668,85.10895833333333,165.33885416666666,130.9753125,86.77385416666667,164.97197916666667,130.46822916666667,86.19385416666667,1.649374999999992,1.5342708333333235,1.6648958333333326,96,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
163.48962083333333,129.44112083333334,85.3239375,0.3748826354303754,0.3201725924534044,0.3670075617030569,162.83833333333334,128.99875,84.7221875,164.12083333333334,130.0321875,86.14197916666667,163.49197916666665,129.4646875,85.3271875,1.2824999999999989,1.033437499999991,1.4197916666666686,95,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
163.4697541666667,129.57250416666668,85.20422083333332,0.4579381022052963,0.4532768552824225,0.31994318902172214,162.80875,128.97979166666667,84.6734375,164.37916666666666,130.45322916666666,85.90010416666667,163.31208333333333,129.4359375,85.18822916666667,1.5704166666666595,1.4734374999999886,1.2266666666666595,94,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
164.10779583333334,130.1894458333333,85.50811249999998,0.3225149217047519,0.31618852981866524,0.2562315784706396,163.31916666666666,129.57083333333333,84.906875,164.7484375,130.75520833333334,85.99458333333334,164.1728125,130.17125,85.5375,1.4292708333333337,1.184375000000017,1.0877083333333388,93,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
163.00043333333332,129.54184999999998,84.8633,0.3566811385790622,0.25798908898386164,0.29390795357324195,162.4259375,129.10833333333332,84.3875,163.57885416666667,130.0528125,85.614375,163.0553125,129.54552083333334,84.84760416666667,1.1529166666666697,0.9444791666666674,1.2268749999999926,93,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
162.51254583333332,129.2583125,84.4762125,0.2718323291545943,0.24144891231260984,0.34117149061277785,162.09322916666667,128.86947916666668,83.85510416666666,163.09479166666668,129.74645833333332,85.116875,162.53375,129.24020833333333,84.47145833333333,1.0015625000000057,0.8769791666666436,1.2617708333333297,92,p19,v1,source1,data-videos\VIPL\VIPL\p16-20\p19\v1\source1\video.avi
163.40019166666664,128.0554416666667,83.774575,1.4038882490668785,1.1917845506523455,1.025047036065093,161.6509375,126.59947916666667,82.59114583333333,167.59520833333335,131.99145833333333,86.75729166666666,163.16364583333333,127.95072916666666,83.47083333333333,5.9442708333333485,5.391979166666658,4.166145833333331,88,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
162.61439583333333,129.21607916666667,85.1295125,7.543700819249609,5.999432596788029,4.627650787349105,143.09,113.54125,73.14125,174.83333333333334,138.70125,92.30583333333334,163.63458333333332,129.76604166666667,85.250625,31.74333333333334,25.159999999999982,19.16458333333334,88,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
155.55960833333333,123.44732500000002,81.217125,12.124905453607612,9.346945448010825,6.781623815413587,132.861875,106.086875,68.77104166666666,167.45770833333333,132.469375,87.79197916666666,159.95895833333333,126.944375,84.38604166666667,34.59583333333333,26.382500000000007,19.020937500000002,88,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
146.99305833333335,116.50505833333332,76.10314166666666,16.25105035622164,12.481945443788055,8.594885549858917,125.4009375,100.3146875,65.30052083333334,168.44041666666666,133.38791666666665,89.08083333333333,144.16270833333334,114.09895833333333,74.009375,43.039479166666666,33.07322916666665,23.780312499999994,89,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
158.1397,124.40531666666668,81.68670000000002,2.6330847575715377,2.2720656832861748,2.2935723649654767,150.39479166666666,118.000625,75.71145833333334,161.41145833333334,127.339375,84.41395833333333,158.73645833333333,124.91729166666667,82.07125,11.01666666666668,9.338750000000005,8.702499999999986,89,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
153.28394583333332,120.82719583333335,78.58917916666667,10.101236524508394,7.8376545268148545,6.145237262712865,136.90114583333335,108.27197916666667,69.31739583333334,162.98072916666666,128.51322916666666,86.19864583333333,159.66916666666665,125.2825,80.66833333333334,26.079583333333318,20.241249999999994,16.881249999999994,89,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
148.13064166666666,116.64615833333333,75.482125,11.45710759162371,8.798918447697769,6.431044226407861,132.70854166666666,105.056875,67.630625,163.86260416666667,128.73010416666668,84.88416666666667,146.57614583333333,115.38572916666666,74.42697916666667,31.15406250000001,23.673229166666673,17.253541666666678,89,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
151.6216125,119.13234583333333,78.00309583333333,2.5140241050206704,2.114287025857259,1.9315790086344442,145.54520833333333,113.64354166666666,72.43145833333334,156.82989583333332,123.1753125,79.886875,151.1565625,118.8115625,78.72927083333333,11.28468749999999,9.53177083333334,7.455416666666665,89,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
151.58073333333334,118.92151666666666,76.83980000000001,5.732696184124812,4.6771816603509855,3.6456116269398713,141.68385416666666,110.74802083333333,70.1428125,161.15260416666666,126.4646875,81.1096875,151.76697916666666,119.17020833333333,78.258125,19.46875,15.716666666666669,10.966875000000002,89,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
145.6426291666667,114.45787916666666,74.11696250000001,12.374602835387337,9.338145655289903,6.1882671223873995,126.16052083333334,99.69802083333333,64.57010416666667,159.996875,125.30354166666666,81.88333333333334,149.69625,117.24,75.46416666666667,33.83635416666665,25.60552083333333,17.313229166666673,89,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
160.76282916666668,126.68747916666668,83.49352916666666,6.767483109912533,5.903650293888919,5.0894566710020195,147.8834375,115.52927083333333,74.05552083333333,167.998125,132.85916666666665,89.026875,163.64760416666667,129.2846875,85.40270833333334,20.114687499999974,17.329895833333325,14.971354166666671,88,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
165.57182083333333,130.71370416666667,86.72487083333336,4.5798083625034955,3.9708817900025184,3.4854056742056176,152.05854166666666,118.78604166666666,76.933125,170.26614583333333,134.20125,89.97489583333333,166.56416666666667,132.09833333333333,88.1678125,18.20760416666667,15.415208333333325,13.04177083333333,88,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
164.17964166666664,129.259475,84.85204166666666,4.164283898385673,3.506131567058036,3.1176510448294863,156.50208333333333,122.80739583333333,79.2753125,169.48270833333333,133.38645833333334,88.23520833333333,166.0821875,130.97479166666668,86.61520833333333,12.980625000000003,10.579062500000006,8.959895833333334,88,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
128.81495416666667,101.04847083333333,65.74292083333334,36.95122954113478,28.658680846457884,17.812702524664456,46.64875,38.39041666666667,28.868333333333332,168.100625,132.365625,86.83604166666667,142.14489583333332,110.9628125,71.17697916666667,121.451875,93.97520833333333,57.96770833333334,88,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
26.57956666666667,23.775466666666667,18.890633333333334,5.662839389179148,4.03741482593338,2.785475590551021,21.526145833333334,20.251145833333332,15.858645833333334,41.908541666666665,34.636875,26.017708333333335,23.913541666666667,21.954375,17.810833333333335,20.38239583333333,14.385729166666671,10.159062500000001,88,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
43.51165833333334,35.961641666666665,27.90540833333333,24.112746541690033,17.72275426589615,10.622474211503764,26.163958333333333,23.301458333333333,19.469375,113.3540625,87.57614583333333,58.4603125,31.821041666666666,27.673958333333335,23.191666666666666,87.19010416666666,64.2746875,38.9909375,88,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
148.95498333333333,115.23555,79.0697,31.68280791405911,24.431489752801607,17.032773895338426,94.2790625,73.18947916666667,50.529375,177.82645833333333,137.69854166666667,95.39354166666666,165.95916666666668,127.92958333333333,86.94666666666667,83.54739583333334,64.5090625,44.86416666666666,88,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
163.88311249999998,126.34582916666666,86.4430625,16.733264959483275,13.019435882992555,9.151948633152076,109.48708333333333,84.06958333333333,57.598333333333336,175.741875,135.119375,92.69645833333334,169.48239583333333,130.38520833333334,90.31489583333334,66.25479166666666,51.049791666666664,35.098125,89,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
138.46004166666668,106.81254166666668,72.74815833333334,29.8683765931008,22.887097570457744,15.053831173166794,89.51302083333333,69.89635416666667,49.11510416666667,167.4346875,129.99385416666667,90.60260416666667,156.04708333333335,119.00416666666666,80.02375,77.92166666666667,60.0975,41.4875,89,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
143.58515833333334,109.98814166666665,74.20222499999998,13.75226599731361,10.395014531577212,7.1071033421895935,121.14479166666666,93.381875,63.111875,166.3434375,127.26385416666666,87.0409375,145.24395833333332,111.67354166666667,74.09864583333334,45.19864583333333,33.88197916666667,23.9290625,89,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
156.37749583333334,120.17199583333333,80.4220125,7.811827867391661,5.601246599273063,4.7228994706090415,143.23958333333334,110.65666666666667,72.9525,166.25447916666667,127.46072916666667,86.45302083333333,159.38447916666667,121.784375,81.78729166666666,23.014895833333327,16.8040625,13.500520833333326,89,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
149.15636666666668,115.55551666666666,76.93428333333333,13.543322746437326,10.220663338904293,6.455281567434614,115.65875,89.80333333333333,61.044583333333335,166.44958333333332,127.585,84.975,150.9884375,116.65229166666667,77.87520833333333,50.790833333333325,37.781666666666666,23.93041666666666,89,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
163.06658333333334,126.10855,85.23898333333332,19.39673313961872,14.980720025563041,10.205671528704299,115.469375,89.666875,61.28604166666667,179.19520833333334,138.7621875,94.76135416666666,170.73875,131.8278125,87.97291666666666,63.72583333333334,49.095312500000006,33.475312499999994,89,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
167.624075,130.71690833333335,88.01112499999999,6.749433881051619,4.2993311246691155,2.8882200453535294,157.393125,124.0103125,83.6578125,175.60260416666668,136.02427083333333,92.30427083333333,171.39458333333334,133.56802083333332,89.03541666666666,18.209479166666682,12.013958333333335,8.646458333333328,89,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
168.0091,131.84,88.71826666666668,9.250351854319666,6.960449698552268,4.634121130744179,153.09520833333335,120.76104166666667,81.383125,178.92864583333332,141.05364583333332,94.98479166666667,170.61604166666666,133.26104166666667,89.68333333333334,25.833437499999974,20.29260416666665,13.60166666666666,89,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
169.87666666666664,133.94050000000001,89.76173333333332,8.06107791969725,6.082529990478423,5.022944376814205,155.32375,123.02375,81.62552083333334,177.93395833333332,139.88375,95.536875,173.62145833333332,136.77645833333332,90.52020833333333,22.610208333333333,16.859999999999985,13.911354166666655,89,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
170.26147500000002,134.7486916666667,89.90400833333334,4.716321357600617,3.7119886760997858,3.239536978784116,158.92875,126.0475,83.0675,175.410625,138.63072916666667,92.57666666666667,172.34854166666668,136.566875,91.51489583333333,16.481875000000002,12.58322916666667,9.509166666666673,89,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
173.585425,137.40064166666667,91.89660833333333,5.08187647565537,4.026489788307831,3.318099948378674,159.38291666666666,126.41166666666666,83.11208333333333,177.89208333333335,140.73989583333332,94.460625,175.5909375,139.009375,93.1009375,18.509166666666687,14.32822916666666,11.348541666666662,89,p19,v2,source1,data-videos\VIPL\VIPL\p16-20\p19\v2\source1\video.avi
