R_mean,G_mean,B_mean,R_std,G_std,B_std,HR,person,session,source,video_path
121.09902916666665,94.15007916666666,69.70774583333333,0.9619217142291555,0.9366990918171711,0.6914673852475702,103,p2,v7,source1,data-videos\VIPL\VIPL\p1-5\p2\v7\source1\video.avi
119.94440833333333,93.06569166666668,69.09190833333334,0.6495166804322432,0.46225453497415103,0.6170188252069166,103,p2,v7,source1,data-videos\VIPL\VIPL\p1-5\p2\v7\source1\video.avi
121.263625,94.13250833333333,70.28082500000001,0.681076897605101,0.6272330184860868,0.4151491897582644,102,p2,v7,source1,data-videos\VIPL\VIPL\p1-5\p2\v7\source1\video.avi
106.72607916666668,94.77809166666668,82.47617916666667,0.26482658417821403,0.2906471597286531,0.5713714234859738,72,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
107.45220416666668,94.87685416666667,82.14268750000001,0.3205097322040317,0.2802904789752357,0.3775872657137246,72,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
106.92855416666669,93.88675416666666,80.78088333333334,0.20867593978995788,0.24534179262476474,0.3070123944521163,72,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
106.92595416666667,94.79675416666667,82.40361666666666,0.21469478028251057,0.5360128957170723,0.9051091542905499,72,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
106.835275,94.914175,82.661425,0.509553501341287,0.8133931303368418,1.1975269749194464,74,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
105.43352083333333,93.46330416666667,80.7227125,0.3833002136960582,0.26284878534688483,0.4399047832186075,74,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
106.7109125,95.17467916666666,82.47285416666668,1.2072647880528198,1.1436475811460074,0.8766414375726527,74,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
107.83574999999999,95.38820416666665,82.28804166666667,0.2888978217101833,0.4672692271324978,0.6152290957665909,75,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
108.04040416666665,95.12043750000001,81.89769583333333,0.15759685987688699,0.396644479202654,0.5906627422685191,75,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
107.76043333333332,95.60005,82.66707500000001,0.11704155423039521,0.15558807884210682,0.42551558485135194,75,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
107.27665833333333,95.19630833333332,82.7434625,0.848290319452243,1.1778334929219023,1.2378245422778131,75,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
103.46399583333334,90.70312916666667,78.02678750000001,0.9550742485316704,0.8484699886249498,0.6773056293290584,75,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
102.88895416666666,90.87208749999999,78.93164583333333,0.7514906583704518,1.0251521150168945,1.092873991653175,75,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
103.83992499999998,92.20460833333333,80.5915625,0.22526156578705023,0.36647937484597903,0.5007265771204106,76,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
103.32410416666667,91.47515416666667,79.87071666666667,0.28054830986243123,0.30845784242835456,0.5811475599096046,76,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
101.083075,87.32595833333333,73.87332500000001,6.994990082698375,7.836895440919811,9.132204578066554,76,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
83.6076625,68.67979583333333,54.34239583333333,8.727192110709048,6.182185293277505,4.530740208487523,76,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
89.82531666666665,75.87138333333333,62.82878333333334,1.8654227634384033,1.6609345445306634,1.5103738746007196,76,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
95.61020833333333,81.582475,68.11839166666667,0.7463152888804209,0.5519955286151446,0.5440001261233506,76,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
94.15643333333334,80.31676666666667,66.99056666666667,0.40344962842170384,0.6248615662522115,0.6912790248326728,76,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
93.69327083333333,79.66820416666667,66.35613749999999,0.20031917890581474,0.28787394201812483,0.5253791925243142,76,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
93.71988333333334,80.3469,67.56881666666666,0.18939081873792785,0.2073569396395171,0.3604461197984752,76,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
94.27008333333333,81.08703333333334,68.31955,0.12271327805543777,0.2426651662613868,0.3268158124659477,76,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
94.32832916666668,81.3305625,68.30834166666668,0.16279849315948855,0.2613012675640051,0.4286797226579027,76,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
94.83686250000001,82.0946625,69.01058333333333,0.24012806609182558,0.19727112107030137,0.3006906243342155,76,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
94.73367916666666,81.72537916666666,68.70067916666666,0.2598286857479377,0.4627337902722495,0.5625801919072431,76,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
94.72842083333333,81.5670875,68.61707083333333,0.2135695300520816,0.23720022103933974,0.4050437651250389,74,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
95.74965416666666,82.56427083333334,69.85911666666667,0.7527438256924162,0.6159076360509216,0.5076010949869435,73,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
96.33488749999998,82.6521375,69.2088125,0.2517553719221651,0.3306484043386071,0.461052863623637,72,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
96.00139583333333,82.42189583333332,69.414575,0.2927474262150846,0.09534633506910915,0.36031241979858414,71,p3,v1,source1,data-videos\VIPL\VIPL\p1-5\p3\v1\source1\video.avi
96.31525416666665,77.7431875,59.18237083333334,6.624400156746374,5.060017927288318,3.582165704904763,76,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
97.2689375,78.56937083333334,59.84510416666667,10.71694475849331,8.068576314427231,6.051444407323805,76,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
81.31726250000001,66.90447916666666,51.17639583333334,18.250943640475484,13.76387878251465,9.75306729423279,76,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
95.17542083333333,78.06325416666667,59.35917083333333,12.042840145116655,9.294862067950348,6.8831489490841165,77,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
121.48586666666667,99.3477125,73.70829166666667,22.431593329539485,18.20208391923905,11.906586874681604,77,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
143.12120000000002,116.88852916666667,85.13941249999999,5.275212508400463,4.791747768817268,1.6576347565151215,77,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
104.5846125,85.71159583333333,64.7430625,16.36484031780291,13.138853122306703,9.469895884230182,77,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
94.07021249999998,76.94334583333334,58.38507916666667,12.136610022886904,9.549451934549845,6.698411372689631,76,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
91.75775833333333,75.07710833333333,57.12609166666666,21.10322840035711,16.42636723754339,11.612737510918777,75,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
77.64699166666666,64.196375,49.46114166666666,18.235259073382203,14.040812008393056,9.877993893092826,74,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
96.31066249999999,78.54527916666667,59.334629166666666,12.89774849782953,10.118243998257006,7.185225292952623,73,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
72.8327625,60.89072916666668,46.725645833333346,15.206980625889564,12.300148892574995,8.381271859798321,72,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
103.1675375,86.04730416666668,65.5875375,9.802029577335773,8.95473712853015,7.3763401624792335,72,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
85.52927500000001,76.61298333333335,64.15709583333334,5.352352497244268,7.3340752544842,8.645771397083374,72,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
102.012125,83.62935833333333,62.65485833333332,4.848337145405716,4.035258127013926,3.004456532172712,72,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
88.66460833333335,76.41985416666667,60.90844166666667,6.266177778697003,4.854435554337423,5.8091156574620575,72,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
85.50773749999999,71.84682916666667,55.4324125,5.129213302617663,4.118849035236597,4.197052446058457,72,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
86.37296666666666,71.63076666666666,54.04876666666666,4.710212790914486,3.8055760768647837,2.8286671674424104,72,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
76.421075,65.19067083333333,51.317408333333326,4.885968072179874,4.08820111544338,4.06650762531817,72,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
107.61968749999998,87.71680416666666,65.56825416666668,6.410426444852254,4.9324177063023,3.6341821510982517,71,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
106.2359625,94.57243333333334,78.73855416666666,6.773931377854002,9.408853799445515,12.580689051506456,71,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
108.07359166666667,90.61398333333335,69.55292916666666,10.84860908219728,7.8118423446682135,6.485531577330846,72,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
111.43234166666667,91.10621666666668,68.0189625,11.383719224758007,8.945799508296554,6.206812575800168,72,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
98.5525125,81.20222916666667,61.18017916666667,3.880557078099597,3.2654860414348037,2.2010185133503795,73,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
96.15073749999999,79.3546875,59.899837500000004,5.419922995231215,4.4178105427145065,3.0015580364042234,73,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
84.71737916666667,69.97629583333334,53.591862500000005,2.652844803238487,2.215358098263499,1.6034118446863723,73,p3,v2,source1,data-videos\VIPL\VIPL\p1-5\p3\v2\source1\video.avi
106.6902875,91.97605416666667,77.46523333333333,2.091025640958482,1.6135149794220818,1.1168906341317,83,p3,v3,source1,data-videos\VIPL\VIPL\p1-5\p3\v3\source1\video.avi
108.52891666666666,92.96179166666667,77.85323333333332,0.6214612540438693,0.6888135488176188,0.6728053303664024,82,p3,v3,source1,data-videos\VIPL\VIPL\p1-5\p3\v3\source1\video.avi
109.51718333333332,94.55119583333335,80.08679166666667,0.397966767657454,0.44970940860460124,0.5051930547517892,81,p3,v3,source1,data-videos\VIPL\VIPL\p1-5\p3\v3\source1\video.avi
108.91507083333332,93.98890416666667,79.4763375,0.38217453895984005,0.4211693338113027,0.43092759957606536,81,p3,v3,source1,data-videos\VIPL\VIPL\p1-5\p3\v3\source1\video.avi
109.29074583333332,94.66072083333334,80.12397916666667,0.3760816122366259,0.37128973075842847,0.41443556935407144,80,p3,v3,source1,data-videos\VIPL\VIPL\p1-5\p3\v3\source1\video.avi
109.4793375,94.5965875,79.9440375,0.6870094663396414,0.7029589941563292,0.8561763392281805,79,p3,v3,source1,data-videos\VIPL\VIPL\p1-5\p3\v3\source1\video.avi
111.026725,96.02592083333333,81.0159375,0.4034978240251805,0.31303573894072645,0.3157798794915008,79,p3,v3,source1,data-videos\VIPL\VIPL\p1-5\p3\v3\source1\video.avi
110.53552083333332,95.75512083333334,80.81194583333333,1.156748501397823,1.2205912753064259,1.1220809949845674,79,p3,v3,source1,data-videos\VIPL\VIPL\p1-5\p3\v3\source1\video.avi
108.97004583333336,94.07381666666666,79.49495416666666,0.568971954615418,0.744556276835405,0.8102691029322711,80,p3,v3,source1,data-videos\VIPL\VIPL\p1-5\p3\v3\source1\video.avi
110.49288750000001,95.87055416666668,81.3687375,0.7403553966161179,0.7481434049996337,0.8280824482359159,80,p3,v3,source1,data-videos\VIPL\VIPL\p1-5\p3\v3\source1\video.avi
111.28777083333334,96.55922500000001,82.03172083333332,0.38904772673870813,0.42147453532047624,0.4971962170302251,82,p3,v3,source1,data-videos\VIPL\VIPL\p1-5\p3\v3\source1\video.avi
112.15924583333333,97.77970416666665,83.80687083333333,0.6481574969620072,0.7191419659962449,0.773012983935802,82,p3,v3,source1,data-videos\VIPL\VIPL\p1-5\p3\v3\source1\video.avi
112.12211666666666,97.48992083333333,82.61332916666666,1.010687663280963,1.1184074845325067,1.2422385649811347,82,p3,v3,source1,data-videos\VIPL\VIPL\p1-5\p3\v3\source1\video.avi
112.39185000000002,97.73010833333332,82.64868333333332,0.7538023264037231,0.6187567588575857,0.5277725976463608,82,p3,v3,source1,data-videos\VIPL\VIPL\p1-5\p3\v3\source1\video.avi
111.22419166666664,97.520275,83.173925,0.4009997470299157,0.3256476784595749,0.3544961490936415,82,p3,v3,source1,data-videos\VIPL\VIPL\p1-5\p3\v3\source1\video.avi
111.5881875,97.77592083333333,83.55330416666668,0.3884127891710922,0.3682487208150823,0.3741349380107099,83,p3,v3,source1,data-videos\VIPL\VIPL\p1-5\p3\v3\source1\video.avi
111.20143750000001,97.06230833333333,82.97491249999999,0.436911535787472,0.4094122360927922,0.3745182260343884,84,p3,v3,source1,data-videos\VIPL\VIPL\p1-5\p3\v3\source1\video.avi
111.74292083333334,98.46043333333333,85.004925,0.7696511556921969,1.2078981402655378,1.4033424471200497,84,p3,v3,source1,data-videos\VIPL\VIPL\p1-5\p3\v3\source1\video.avi
113.138125,100.22609583333335,86.93297499999998,0.2665912751500156,0.347823473197173,0.4790154363524088,82,p3,v3,source1,data-videos\VIPL\VIPL\p1-5\p3\v3\source1\video.avi
115.70749583333333,102.545525,88.55347916666666,1.3286164023853906,1.1473937384532251,0.8512002346156413,82,p3,v3,source1,data-videos\VIPL\VIPL\p1-5\p3\v3\source1\video.avi
191.30130833333334,135.1092625,100.80424583333335,1.5110451962594895,1.1775869508619217,0.7245595946130544,80,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
193.17940000000002,136.70120416666666,102.29627083333332,3.754584959849644,2.77819349076303,1.894612917856032,80,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
190.70489999999998,134.69557916666668,100.5832125,0.9326739925924477,0.843892156789993,0.8194462993811402,80,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
186.94188333333335,131.2492625,97.33271250000001,3.6904982154250616,3.232839245018524,2.267889023095351,80,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
183.45495833333334,128.16751666666667,95.43111666666665,0.31872521826323047,0.388973963799493,0.3436466884146185,79,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
183.7466375,128.4851708333333,96.04722083333334,1.5071669530644967,1.2656211172368432,0.9055615237895522,79,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
188.4784875,132.2076375,98.8379375,1.2346744781295382,1.0445373970753236,0.808812029649385,78,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
189.78544583333337,133.30443333333332,99.88011666666665,0.7180503959410592,0.61385961207212,0.4939669638638695,79,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
191.50723333333332,134.81751666666668,101.0881,1.2116503061853994,1.0798191185172057,1.0125051784332597,79,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
191.42955,134.918125,101.26194166666666,0.8280370486419145,0.6621977389617941,0.5688347226885073,80,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
191.316675,134.97692083333334,101.03730416666666,0.6753174060313335,0.6188658506022665,0.2647491775509205,81,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
193.1013625,136.47697916666667,102.13204583333332,0.33448713322288764,0.2373437826878021,0.2805512073232896,82,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
196.80843333333334,139.41465416666665,104.9911875,8.02365723446704,6.407042770034287,4.662251436161832,83,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
220.59122083333335,157.53156666666666,117.91066666666666,1.3478280118063015,0.7957963208452477,0.8183021776783043,83,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
216.21322916666668,154.23684583333332,114.89319583333334,0.7310764080516627,0.5298174685026473,0.5160710080475586,82,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
211.04058333333333,150.41547500000001,111.63549166666668,2.4952665003935155,1.8779769675160622,1.4547828596921841,82,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
204.2501166666667,145.14992916666665,108.29986250000002,1.754036664402844,1.28108149526094,0.5792985961248489,81,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
201.63602916666667,143.29369166666666,107.44979166666666,0.5036105570376014,0.7179164037289132,0.3998041176192148,81,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
202.40981249999996,143.98855416666666,108.35985416666668,0.46093286767917035,0.3533931323709409,0.45805139529223954,80,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
203.82706250000004,145.14221250000003,109.88501250000002,0.9222307628034943,0.8883040158350154,0.5333465715479426,80,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
201.75995416666666,143.43305833333335,108.15089166666665,0.602143261204416,0.34787183328897703,0.34199756217657884,78,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
208.67572916666668,148.95815833333333,112.24360833333333,3.4814093333276075,2.8443211019515613,2.108689801855976,78,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
214.30704583333332,153.60370833333332,115.36140833333334,0.5587661699748229,0.33446765201294787,0.2422470618873549,78,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
216.82151666666664,155.38364583333333,116.20719583333336,1.2090509241641663,0.7341470863828602,0.4547073176475429,77,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
217.7565166666667,155.9050875,116.16472083333333,0.43607060550570564,0.449434662899157,0.5052116973427535,77,p3,v4,source1,data-videos\VIPL\VIPL\p1-5\p3\v4\source1\video.avi
102.19702916666665,81.96220416666667,67.9062875,3.8077370102191996,14.360435063690524,22.210566631256686,77,p3,v5,source1,data-videos\VIPL\VIPL\p1-5\p3\v5\source1\video.avi
107.81485833333332,104.3303708333333,102.63444583333334,0.7970246688857872,2.2232164711291618,3.4960208593078033,80,p3,v5,source1,data-videos\VIPL\VIPL\p1-5\p3\v5\source1\video.avi
108.53019999999998,106.69992916666666,106.22257083333334,0.2947726612248087,0.6982133521880056,1.1085354451212996,80,p3,v5,source1,data-videos\VIPL\VIPL\p1-5\p3\v5\source1\video.avi
109.30377499999999,108.16868749999999,108.043625,0.404102242803587,2.801573600941631,5.240387551435115,81,p3,v5,source1,data-videos\VIPL\VIPL\p1-5\p3\v5\source1\video.avi
115.33594583333334,80.68140416666667,55.68105416666667,7.274481826114642,9.555456502060892,11.694222428596062,81,p3,v5,source1,data-videos\VIPL\VIPL\p1-5\p3\v5\source1\video.avi
109.373925,73.002375,46.45417499999999,5.411993320340458,3.9602667437211365,3.3929003551892087,81,p3,v5,source1,data-videos\VIPL\VIPL\p1-5\p3\v5\source1\video.avi
128.74880416666667,85.19821666666667,54.833425,15.76416536740867,11.483785619204465,9.65255897913936,81,p3,v5,source1,data-videos\VIPL\VIPL\p1-5\p3\v5\source1\video.avi
140.24600416666667,95.61643333333333,65.63824583333333,1.9686506905905143,2.979738939831577,6.140660858651308,81,p3,v5,source1,data-videos\VIPL\VIPL\p1-5\p3\v5\source1\video.avi
142.93947916666664,113.73921666666666,93.47709166666665,4.531002672847827,7.446728386858144,9.809252998158168,81,p3,v5,source1,data-videos\VIPL\VIPL\p1-5\p3\v5\source1\video.avi
122.798025,85.20212500000001,59.44477500000001,2.7621181703314197,3.452878471466275,3.971557349248283,83,p3,v5,source1,data-videos\VIPL\VIPL\p1-5\p3\v5\source1\video.avi
120.13297083333333,82.46774166666665,56.44597083333334,1.4441500477260734,1.9524997927603391,2.398645411404691,84,p3,v5,source1,data-videos\VIPL\VIPL\p1-5\p3\v5\source1\video.avi
119.45763333333332,78.9372625,50.71801250000001,0.5591998271029278,1.1642559746076984,2.0896668836985453,85,p3,v5,source1,data-videos\VIPL\VIPL\p1-5\p3\v5\source1\video.avi
172.35709583333337,116.62144583333333,87.4085125,1.092175227565764,0.6432071182590932,0.6106544847595446,84,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
169.769225,114.84452499999999,86.06774166666668,0.34450190125059665,0.3863903276642664,0.30863459342229455,81,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
170.33842500000003,115.51415833333333,86.10665833333333,0.3102959850981877,0.3553739935304463,0.24563087341012818,79,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
171.15017083333328,116.13350833333334,86.25839166666667,0.7618730350899852,0.49796152841833347,0.5598108862536129,79,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
173.62444583333337,117.85283333333332,88.12898333333332,0.9268683508789727,0.7779468297803384,0.7253573498388763,79,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
165.67163333333335,114.67150833333335,86.288625,7.705457481648515,4.102484256914239,2.998529745193883,79,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
149.92277083333335,105.66300416666667,79.48040416666667,2.5264726876258616,1.8211141273003122,1.345989789125667,79,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
147.01931249999998,103.6306625,78.04944583333334,0.34350409765265716,0.1613368679666177,0.2902768818898982,79,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
143.23113333333333,100.63443333333333,75.6557625,0.8974782162901106,0.7227714702170536,0.5737373105290032,80,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
137.68445833333334,96.64785833333333,72.81127500000001,2.307179728097285,1.505122336378435,1.0943658886130008,81,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
136.77746666666667,96.2739,72.56231666666666,0.21563957221290966,0.2715428224235046,0.3093866864796125,81,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
137.69200416666664,97.27912083333335,73.34079583333333,0.2763044115594626,0.3263438669775926,0.22357904681255647,82,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
135.13225833333334,95.87162916666666,72.52225833333333,1.102040900931717,0.5758958622586768,0.556928324482704,82,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
134.69964166666668,95.7590875,72.50119166666667,0.4204555483341845,0.290281944002533,0.37028953348847365,82,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
137.59939583333332,97.57644583333332,73.36202083333333,1.1711586258529312,0.6751894585709097,0.5392625180448346,82,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
137.84007499999998,97.985975,73.8550375,0.5960849261360873,0.39677664669321394,0.30315541926405776,82,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
142.61308333333332,100.85668333333334,75.61387083333334,1.2622075255969631,0.8260772999250072,0.6535438586989064,82,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
142.1365375,100.49668750000001,75.47096666666667,0.6906991496644695,0.5497538574848237,0.3806731251732477,82,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
142.59645833333335,100.75094166666666,75.78209166666666,0.3026462198260517,0.29264024783474113,0.2941607883029277,82,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
141.98497500000002,100.39224166666666,75.52409166666666,0.39355012594578714,0.32724508224596277,0.26915725364087884,81,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
144.106525,101.73344166666666,76.493375,1.2650235319369207,0.7828646822150819,0.7191726335934389,80,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
141.76077916666665,100.13712916666667,75.3147125,1.7020895456128988,1.1579933625343495,0.8091812553825625,80,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
139.98454166666667,98.95134166666666,74.38759166666667,0.23996446677060518,0.22021032662295564,0.2602729892317125,80,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
141.27754583333333,99.62327916666668,74.73854583333333,0.29914231139254976,0.2273382592788647,0.23354471727118506,79,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
138.69025833333333,97.835675,73.62310833333333,1.7438515465056053,1.1627933116828832,0.7034833961161487,79,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
136.65837916666666,96.4756625,72.78189583333334,0.28318177944269796,0.26912221137018494,0.26733309629561325,78,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
135.39945833333334,95.68855833333335,72.553025,0.9243706037195422,0.5764800025140611,0.5204214166783481,78,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
134.82273333333333,95.08331666666665,71.56683333333334,0.3588238494450373,0.34973106443459745,0.3469421806816106,77,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
135.98095,95.88095,72.2445,1.2881049297994356,0.923348011183727,0.7818202813031551,76,p3,v6,source1,data-videos\VIPL\VIPL\p1-5\p3\v6\source1\video.avi
145.84984583333332,148.192225,145.35954166666667,0.19760097656008557,0.23923766890316758,0.2946484207327083,76,p3,v7,source1,data-videos\VIPL\VIPL\p1-5\p3\v7\source1\video.avi
145.86772916666666,148.31255,145.44439999999997,0.48675380480593416,0.5822348847687406,0.6340047080748795,76,p3,v7,source1,data-videos\VIPL\VIPL\p1-5\p3\v7\source1\video.avi
144.89440416666665,147.11055833333333,144.0919,0.2375996967649132,0.3324286863269399,0.37392743289232483,76,p3,v7,source1,data-videos\VIPL\VIPL\p1-5\p3\v7\source1\video.avi
144.96999583333334,147.3326625,144.39270833333333,0.1609169457748312,0.17430413006278794,0.20190949997599208,76,p3,v7,source1,data-videos\VIPL\VIPL\p1-5\p3\v7\source1\video.avi
